datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-09-07,91,132.9,2.44,40.5
2021-09-07,74,145.0,2.79,37.2
2021-09-07,47,91.1,1.81,36.7
2021-09-07,71,62.8,1.83,22.2
2021-09-07,63,63.9,1.8,37.2
2021-09-07,62,62.4,1.63,35.6
2021-09-07,976,50.8,3.06,16.7
2021-09-07,09,183.1,3.43,59.7
2021-09-07,67,123.9,2.11,22.2
2021-09-07,89,72.0,1.76,22.2
2021-09-07,54,76.4,1.72,22.2
2021-09-07,40,64.8,1.79,36.7
2021-09-07,87,41.0,1.24,36.7
2021-09-07,78,120.9,2.38,40.5
2021-09-07,70,67.3,1.81,22.2
2021-09-07,18,81.0,2.22,32.8
2021-09-07,19,44.5,1.15,36.7
2021-09-07,2B,138.8,2.01,50.0
2021-09-07,57,126.8,2.32,22.2
2021-09-07,81,99.8,2.22,59.7
2021-09-07,85,62.8,1.49,23.2
2021-09-07,07,116.0,2.31,37.2
2021-09-07,16,53.7,1.45,36.7
2021-09-07,45,103.5,2.71,32.8
2021-09-07,72,59.4,1.62,23.2
2021-09-07,56,74.0,1.93,29.6
2021-09-07,38,111.1,2.61,37.2
2021-09-07,65,108.4,2.14,59.7
2021-09-07,73,112.8,2.58,37.2
2021-09-07,51,80.3,2.11,22.2
2021-09-07,22,89.7,2.3,29.6
2021-09-07,33,91.1,1.88,36.7
2021-09-07,68,165.2,2.6,22.2
2021-09-07,2A,120.1,1.49,50.0
2021-09-07,75,113.1,1.41,40.5
2021-09-07,86,63.3,1.67,36.7
2021-09-07,06,199.7,2.17,77.0
2021-09-07,42,105.9,2.22,37.2
2021-09-07,973,395.6,14.34,192.3
2021-09-07,13,407.2,3.92,77.0
2021-09-07,43,88.1,2.05,37.2
2021-09-07,50,36.3,1.16,23.8
2021-09-07,44,87.0,2.05,23.2
2021-09-07,21,70.9,1.82,22.2
2021-09-07,48,74.7,1.91,59.7
2021-09-07,35,91.8,2.12,29.6
2021-09-07,41,60.1,1.76,32.8
2021-09-07,83,198.2,2.31,77.0
2021-09-07,14,47.2,1.25,23.8
2021-09-07,59,116.8,2.59,35.6
2021-09-07,55,64.4,1.66,22.2
2021-09-07,974,141.0,2.79,63.5
2021-09-08,40,64.6,1.81,34.7
2021-09-08,70,66.5,1.78,22.7
2021-09-08,79,88.3,2.18,34.7
2021-09-08,04,205.8,3.16,77.6
2021-09-08,83,188.8,2.23,77.6
2021-09-08,89,69.3,1.71,22.7
2021-09-08,39,71.0,1.62,22.7
2021-09-08,55,62.2,1.6,21.1
2021-09-08,36,62.2,1.88,28.3
2021-09-08,25,92.0,2.03,22.7
2021-09-08,94,125.9,1.97,41.6
2021-09-08,49,58.7,1.65,23.2
2021-09-08,58,45.6,1.59,22.7
2021-09-08,24,77.9,1.99,34.7
2021-09-08,69,143.7,2.59,34.3
2021-09-08,71,55.7,1.63,22.7
2021-09-08,50,37.3,1.21,23.3
2021-09-08,48,60.3,1.57,59.1
2021-09-08,31,101.1,1.73,59.1
2021-09-08,62,58.7,1.53,35.8
2021-09-08,77,114.1,2.04,41.6
2021-09-08,2A,118.8,1.51,55.6
2021-09-08,08,62.5,1.79,21.1
2021-09-08,972,347.0,8.59,615.4
2021-09-08,03,47.1,1.37,34.3
2021-09-08,26,115.4,2.38,34.3
2021-09-08,28,89.0,2.49,28.3
2021-09-08,10,62.0,1.47,21.1
2021-09-08,15,45.5,1.35,34.3
2021-09-08,44,84.4,2.01,23.2
2021-09-08,93,162.1,2.29,41.6
2021-09-08,11,122.6,2.2,59.1
2021-09-08,65,102.7,2.04,59.1
2021-09-08,80,33.7,1.1,35.8
2021-09-08,73,102.2,2.37,34.3
2021-09-08,74,134.5,2.61,34.3
2021-09-08,66,107.3,1.69,59.1
2021-09-08,35,91.1,2.11,25.3
2021-09-08,07,109.8,2.2,34.3
2021-09-08,72,59.4,1.61,23.2
2021-09-08,75,106.0,1.35,41.6
2021-09-08,85,57.2,1.38,23.2
2021-09-08,86,61.5,1.63,34.7
2021-09-08,57,120.2,2.21,21.1
2021-09-08,23,46.4,1.46,34.7
2021-09-08,17,57.0,1.36,34.7
2021-09-08,22,83.5,2.15,25.3
2021-09-08,976,51.2,3.02,16.7
2021-09-08,82,100.5,1.8,59.1
2021-09-08,91,124.8,2.31,41.6
2021-09-08,974,134.9,2.68,63.5
2021-09-08,12,84.4,1.81,59.1
2021-09-08,02,37.4,1.07,35.8
2021-09-08,01,100.3,2.52,34.3
2021-09-08,34,181.1,2.77,59.1
2021-09-08,51,77.5,2.08,21.1
2021-09-08,52,71.5,1.8,21.1
2021-09-08,05,127.7,2.35,77.6
2021-09-08,45,100.5,2.64,28.3
2021-09-08,33,82.0,1.73,34.7
2021-09-08,27,63.8,1.83,23.3
2021-09-08,90,138.4,2.72,22.7
2021-09-08,56,70.5,1.86,25.3
2021-09-08,47,86.6,1.73,34.7
2021-09-08,38,106.6,2.52,34.3
2021-09-08,46,102.8,2.15,59.1
2021-09-08,60,82.0,1.84,35.8
2021-09-08,53,44.2,1.29,23.2
2021-09-08,29,48.0,1.27,25.3
2021-09-08,16,42.2,1.16,34.7
2021-09-08,14,42.4,1.14,23.3
2021-09-08,21,65.1,1.68,22.7
2021-09-08,41,54.0,1.58,28.3
2021-09-08,59,114.5,2.56,35.8
2021-09-08,42,99.5,2.11,34.3
2021-09-08,30,176.1,2.92,59.1
2021-09-08,64,91.6,1.91,34.7
2021-09-08,84,201.8,2.89,77.6
2021-09-08,06,188.0,2.07,77.6
2021-09-08,63,61.5,1.73,34.3
2021-09-08,13,379.1,3.73,77.6
2021-09-08,88,71.2,1.59,21.1
2021-09-08,09,176.5,3.28,59.1
2021-09-08,67,118.4,2.04,21.1
2021-09-08,43,81.1,1.89,34.3
2021-09-08,54,75.3,1.71,21.1
2021-09-08,76,65.0,1.71,23.3
2021-09-08,87,42.1,1.27,34.7
2021-09-08,78,115.1,2.29,41.6
2021-09-08,37,61.8,1.66,28.3
2021-09-08,973,387.7,14.51,207.7
2021-09-08,18,75.6,2.07,28.3
2021-09-08,19,39.5,1.03,34.7
2021-09-08,95,136.3,2.07,41.6
2021-09-08,61,41.5,1.28,23.3
2021-09-08,971,319.7,8.59,200.0
2021-09-08,2B,127.3,1.88,55.6
2021-09-08,68,153.6,2.43,21.1
2021-09-08,32,80.0,1.93,59.1
2021-09-08,81,94.1,2.14,59.1
2021-09-08,92,113.2,1.86,41.6
2021-09-09,43,75.4,1.77,34.0
2021-09-09,41,54.6,1.58,30.0
2021-09-09,56,68.4,1.83,22.8
2021-09-09,01,91.9,2.29,34.0
2021-09-09,58,43.1,1.52,23.7
2021-09-09,44,81.1,1.98,23.8
2021-09-09,68,152.0,2.41,21.1
2021-09-09,14,42.1,1.13,23.3
2021-09-09,26,111.4,2.3,34.0
2021-09-09,24,75.4,1.95,32.8
2021-09-09,73,96.6,2.23,34.0
2021-09-09,61,38.6,1.21,23.3
2021-09-09,33,76.3,1.63,32.8
2021-09-09,04,190.7,2.93,75.0
2021-09-09,86,59.7,1.61,32.8
2021-09-09,63,57.9,1.62,34.0
2021-09-09,83,180.8,2.15,75.0
2021-09-09,971,291.1,7.88,200.0
2021-09-09,66,97.3,1.57,58.4
2021-09-09,81,89.2,2.05,58.4
2021-09-09,19,39.9,1.07,32.8
2021-09-09,85,50.5,1.26,23.8
2021-09-09,57,116.5,2.14,21.1
2021-09-09,90,147.0,2.82,23.7
2021-09-09,08,58.0,1.64,21.1
2021-09-09,18,73.2,2.01,30.0
2021-09-09,39,69.8,1.61,23.7
2021-09-09,37,60.6,1.65,30.0
2021-09-09,67,113.7,1.94,21.1
2021-09-09,62,55.6,1.41,34.2
2021-09-09,71,51.5,1.53,23.7
2021-09-09,40,59.0,1.68,32.8
2021-09-09,95,132.4,2.05,40.9
2021-09-09,84,188.2,2.71,75.0
2021-09-09,10,59.4,1.43,21.1
2021-09-09,69,129.9,2.33,34.0
2021-09-09,94,123.2,1.95,40.9
2021-09-09,31,93.7,1.64,58.4
2021-09-09,59,113.6,2.4,34.2
2021-09-09,29,51.7,1.4,22.8
2021-09-09,80,31.6,1.03,34.2
2021-09-09,15,47.6,1.4,34.0
2021-09-09,60,81.4,1.83,34.2
2021-09-09,11,114.8,2.1,58.4
2021-09-09,30,165.7,2.76,58.4
2021-09-09,23,49.0,1.51,32.8
2021-09-09,45,97.4,2.56,30.0
2021-09-09,27,63.4,1.81,23.3
2021-09-09,02,34.8,1.0,34.2
2021-09-09,82,92.9,1.71,58.4
2021-09-09,09,173.2,3.28,58.4
2021-09-09,13,368.5,3.59,75.0
2021-09-09,77,109.3,1.99,40.9
2021-09-09,16,40.5,1.14,32.8
2021-09-09,53,40.9,1.2,23.8
2021-09-09,46,99.9,2.11,58.4
2021-09-09,22,79.3,2.11,22.8
2021-09-09,38,99.8,2.38,34.0
2021-09-09,17,54.9,1.32,32.8
2021-09-09,05,103.7,1.93,75.0
2021-09-09,52,77.4,1.96,21.1
2021-09-09,03,50.1,1.47,34.0
2021-09-09,972,328.4,8.36,657.7
2021-09-09,12,80.5,1.73,58.4
2021-09-09,28,83.4,2.37,30.0
2021-09-09,91,119.2,2.23,40.9
2021-09-09,2B,125.1,1.85,50.0
2021-09-09,25,87.1,1.91,23.7
2021-09-09,93,157.6,2.24,40.9
2021-09-09,74,126.4,2.46,34.0
2021-09-09,32,79.5,1.97,58.4
2021-09-09,72,57.8,1.56,23.8
2021-09-09,78,109.2,2.18,40.9
2021-09-09,54,71.7,1.62,21.1
2021-09-09,87,42.6,1.28,32.8
2021-09-09,36,52.0,1.6,30.0
2021-09-09,88,62.9,1.43,21.1
2021-09-09,976,46.5,2.8,16.7
2021-09-09,70,63.9,1.71,23.7
2021-09-09,07,108.6,2.2,34.0
2021-09-09,47,80.5,1.63,32.8
2021-09-09,89,62.3,1.56,23.7
2021-09-09,48,59.0,1.58,58.4
2021-09-09,64,84.5,1.8,32.8
2021-09-09,42,99.8,2.14,34.0
2021-09-09,49,56.4,1.6,23.8
2021-09-09,34,170.0,2.61,58.4
2021-09-09,51,75.6,2.02,21.1
2021-09-09,75,101.9,1.29,40.9
2021-09-09,92,109.6,1.8,40.9
2021-09-09,65,95.7,1.97,58.4
2021-09-09,2A,116.4,1.52,50.0
2021-09-09,973,397.3,14.95,215.4
2021-09-09,79,82.9,2.07,32.8
2021-09-09,974,122.1,2.45,59.6
2021-09-09,21,63.6,1.67,23.7
2021-09-09,76,63.8,1.64,23.3
2021-09-09,55,58.9,1.53,21.1
2021-09-09,50,33.8,1.08,23.3
2021-09-09,35,93.0,2.18,22.8
2021-09-09,06,180.7,2.0,75.0
2021-09-10,56,65.4,1.77,21.6
2021-09-10,81,83.8,1.94,58.6
2021-09-10,32,69.5,1.74,58.6
2021-09-10,41,45.4,1.33,29.4
2021-09-10,19,39.9,1.11,32.0
2021-09-10,63,56.2,1.55,32.6
2021-09-10,92,105.8,1.75,39.5
2021-09-10,53,43.2,1.28,23.2
2021-09-10,78,106.8,2.14,39.5
2021-09-10,18,69.2,1.9,29.4
2021-09-10,76,61.3,1.56,23.3
2021-09-10,06,170.0,1.88,76.3
2021-09-10,37,57.5,1.58,29.4
2021-09-10,54,71.3,1.64,20.0
2021-09-10,64,82.6,1.79,32.0
2021-09-10,68,146.2,2.33,20.0
2021-09-10,87,47.2,1.42,32.0
2021-09-10,88,60.4,1.37,20.0
2021-09-10,47,79.3,1.59,32.0
2021-09-10,43,69.6,1.65,32.6
2021-09-10,67,107.3,1.81,20.0
2021-09-10,61,36.5,1.17,23.3
2021-09-10,42,94.2,2.02,32.6
2021-09-10,90,142.0,2.7,22.2
2021-09-10,59,109.7,2.22,34.0
2021-09-10,29,52.2,1.42,21.6
2021-09-10,95,125.5,1.96,39.5
2021-09-10,16,37.3,1.05,32.0
2021-09-10,974,108.4,2.22,53.8
2021-09-10,60,81.4,1.85,34.0
2021-09-10,82,82.6,1.5,58.6
2021-09-10,46,87.2,1.89,58.6
2021-09-10,973,414.9,15.4,223.1
2021-09-10,38,96.8,2.3,32.6
2021-09-10,05,102.3,1.89,76.3
2021-09-10,48,47.2,1.31,58.6
2021-09-10,30,157.1,2.6,58.6
2021-09-10,45,92.0,2.42,29.4
2021-09-10,52,82.7,2.09,20.0
2021-09-10,27,62.1,1.78,23.3
2021-09-10,02,33.1,0.99,34.0
2021-09-10,91,114.2,2.17,39.5
2021-09-10,21,61.9,1.64,22.2
2021-09-10,14,39.6,1.06,23.3
2021-09-10,84,175.6,2.54,76.3
2021-09-10,33,71.8,1.57,32.0
2021-09-10,51,77.9,2.03,20.0
2021-09-10,12,75.1,1.65,58.6
2021-09-10,2B,122.9,1.87,55.6
2021-09-10,35,92.4,2.2,21.6
2021-09-10,34,161.1,2.43,58.6
2021-09-10,971,277.5,7.55,177.8
2021-09-10,976,45.4,2.58,16.7
2021-09-10,09,155.5,2.96,58.6
2021-09-10,80,30.9,1.03,34.0
2021-09-10,93,152.9,2.18,39.5
2021-09-10,15,53.2,1.59,32.6
2021-09-10,10,53.6,1.3,20.0
2021-09-10,23,43.9,1.34,32.0
2021-09-10,03,49.2,1.44,32.6
2021-09-10,972,302.4,7.96,642.3
2021-09-10,11,110.8,2.03,58.6
2021-09-10,77,100.2,1.87,39.5
2021-09-10,17,55.0,1.35,32.0
2021-09-10,31,86.7,1.54,58.6
2021-09-10,94,114.1,1.83,39.5
2021-09-10,22,75.0,2.0,21.6
2021-09-10,69,123.2,2.19,32.6
2021-09-10,83,167.2,2.01,76.3
2021-09-10,25,86.8,1.91,22.2
2021-09-10,55,56.2,1.5,20.0
2021-09-10,26,104.5,2.15,32.6
2021-09-10,65,94.3,1.98,58.6
2021-09-10,73,90.2,2.09,32.6
2021-09-10,24,68.8,1.79,32.0
2021-09-10,75,97.9,1.24,39.5
2021-09-10,04,168.3,2.5,76.3
2021-09-10,44,78.9,1.96,23.2
2021-09-10,86,57.8,1.59,32.0
2021-09-10,2A,111.4,1.49,55.6
2021-09-10,79,81.3,2.06,32.0
2021-09-10,50,30.6,0.98,23.3
2021-09-10,58,43.6,1.56,22.2
2021-09-10,13,348.6,3.33,76.3
2021-09-10,28,84.1,2.4,29.4
2021-09-10,71,47.8,1.45,22.2
2021-09-10,01,92.7,2.27,32.6
2021-09-10,40,56.3,1.61,32.0
2021-09-10,08,61.4,1.71,20.0
2021-09-10,70,70.8,1.86,22.2
2021-09-10,72,57.1,1.51,23.2
2021-09-10,36,52.0,1.61,29.4
2021-09-10,39,64.0,1.48,22.2
2021-09-10,07,103.7,2.1,32.6
2021-09-10,85,46.2,1.19,23.2
2021-09-10,66,92.1,1.5,58.6
2021-09-10,57,113.0,2.07,20.0
2021-09-10,62,54.1,1.34,34.0
2021-09-10,89,64.7,1.62,22.2
2021-09-10,49,55.4,1.6,23.2
2021-09-10,74,117.0,2.25,32.6
2021-09-11,25,82.1,1.79,22.7
2021-09-11,33,70.2,1.55,29.9
2021-09-11,51,75.6,1.92,20.0
2021-09-11,21,63.0,1.68,22.7
2021-09-11,65,87.7,1.85,57.6
2021-09-11,54,70.0,1.6,20.0
2021-09-11,26,111.4,2.27,33.3
2021-09-11,973,419.0,15.18,223.1
2021-09-11,08,58.0,1.6,20.0
2021-09-11,57,112.3,2.03,20.0
2021-09-11,35,88.4,2.11,20.4
2021-09-11,75,94.0,1.18,40.3
2021-09-11,55,49.6,1.34,20.0
2021-09-11,01,89.4,2.17,33.3
2021-09-11,40,53.6,1.53,29.9
2021-09-11,76,58.6,1.5,22.9
2021-09-11,63,53.5,1.45,33.3
2021-09-11,79,80.2,2.03,29.9
2021-09-11,62,51.6,1.25,33.3
2021-09-11,43,62.6,1.47,33.3
2021-09-11,68,138.6,2.18,20.0
2021-09-11,44,75.5,1.88,22.7
2021-09-11,47,87.5,1.75,29.9
2021-09-11,56,65.9,1.79,20.4
2021-09-11,92,103.2,1.7,40.3
2021-09-11,34,153.0,2.27,57.6
2021-09-11,04,162.2,2.36,73.7
2021-09-11,61,34.0,1.07,22.9
2021-09-11,73,84.2,1.95,33.3
2021-09-11,83,158.9,1.91,73.7
2021-09-11,24,65.6,1.71,29.9
2021-09-11,69,116.7,2.07,33.3
2021-09-11,36,51.6,1.6,27.8
2021-09-11,29,51.2,1.37,20.4
2021-09-11,971,269.0,7.21,170.4
2021-09-11,02,32.1,0.99,33.3
2021-09-11,23,41.3,1.27,29.9
2021-09-11,52,72.1,1.83,20.0
2021-09-11,91,108.2,2.07,40.3
2021-09-11,84,168.1,2.4,73.7
2021-09-11,10,50.3,1.24,20.0
2021-09-11,74,111.9,2.13,33.3
2021-09-11,93,145.0,2.08,40.3
2021-09-11,15,49.0,1.48,33.3
2021-09-11,19,37.4,1.07,29.9
2021-09-11,81,81.5,1.91,57.6
2021-09-11,66,89.8,1.48,57.6
2021-09-11,32,63.1,1.61,57.6
2021-09-11,90,141.3,2.63,22.7
2021-09-11,28,78.5,2.24,27.8
2021-09-11,64,81.2,1.77,29.9
2021-09-11,53,43.6,1.29,22.7
2021-09-11,59,106.9,2.08,33.3
2021-09-11,03,51.9,1.5,33.3
2021-09-11,78,100.9,2.02,40.3
2021-09-11,42,91.9,1.99,33.3
2021-09-11,22,65.1,1.75,20.4
2021-09-11,16,38.8,1.08,29.9
2021-09-11,67,99.7,1.67,20.0
2021-09-11,94,110.8,1.79,40.3
2021-09-11,31,83.7,1.52,57.6
2021-09-11,60,81.6,1.85,33.3
2021-09-11,82,75.4,1.36,57.6
2021-09-11,18,71.5,1.97,27.8
2021-09-11,17,53.9,1.34,29.9
2021-09-11,46,85.5,1.86,57.6
2021-09-11,49,52.6,1.52,22.7
2021-09-11,80,31.2,1.04,33.3
2021-09-11,38,91.8,2.19,33.3
2021-09-11,72,58.6,1.53,22.7
2021-09-11,30,152.2,2.49,57.6
2021-09-11,77,92.2,1.74,40.3
2021-09-11,88,59.5,1.37,20.0
2021-09-11,48,43.3,1.24,57.6
2021-09-11,05,98.1,1.82,73.7
2021-09-11,2A,102.8,1.42,55.6
2021-09-11,95,120.5,1.91,40.3
2021-09-11,974,100.6,2.08,53.8
2021-09-11,14,37.2,0.98,22.9
2021-09-11,972,294.9,7.99,657.7
2021-09-11,86,52.6,1.46,29.9
2021-09-11,07,101.9,2.1,33.3
2021-09-11,976,42.6,2.31,16.7
2021-09-11,41,45.1,1.34,27.8
2021-09-11,50,30.0,0.96,22.9
2021-09-11,87,52.9,1.59,29.9
2021-09-11,06,163.2,1.78,73.7
2021-09-11,13,332.9,3.11,73.7
2021-09-11,85,46.6,1.21,22.7
2021-09-11,39,57.4,1.35,22.7
2021-09-11,09,156.8,2.98,57.6
2021-09-11,70,64.3,1.69,22.7
2021-09-11,12,73.3,1.6,57.6
2021-09-11,71,43.4,1.31,22.7
2021-09-11,58,39.6,1.46,22.7
2021-09-11,27,57.3,1.64,22.9
2021-09-11,89,65.0,1.64,22.7
2021-09-11,11,104.6,1.92,57.6
2021-09-11,2B,128.4,1.95,55.6
2021-09-11,45,87.7,2.31,27.8
2021-09-11,37,54.2,1.5,27.8
2021-09-12,35,87.2,2.1,20.4
2021-09-12,04,159.8,2.3,74.1
2021-09-12,42,89.4,1.93,33.3
2021-09-12,79,80.5,2.04,29.9
2021-09-12,70,64.3,1.68,22.7
2021-09-12,86,53.0,1.47,29.9
2021-09-12,30,149.4,2.44,56.5
2021-09-12,51,75.9,1.91,20.2
2021-09-12,31,83.2,1.51,56.5
2021-09-12,976,42.2,2.29,16.7
2021-09-12,72,58.6,1.55,22.1
2021-09-12,50,29.6,0.94,22.1
2021-09-12,06,160.3,1.74,74.1
2021-09-12,67,98.9,1.64,20.2
2021-09-12,76,57.7,1.47,22.1
2021-09-12,13,327.5,3.04,74.1
2021-09-12,81,79.7,1.87,56.5
2021-09-12,84,169.0,2.41,74.1
2021-09-12,18,71.2,1.97,27.8
2021-09-12,55,49.6,1.35,20.2
2021-09-12,48,43.3,1.24,56.5
2021-09-12,21,62.5,1.66,22.7
2021-09-12,49,51.1,1.48,22.1
2021-09-12,57,110.8,2.0,20.2
2021-09-12,85,45.8,1.19,22.1
2021-09-12,66,88.1,1.45,56.5
2021-09-12,90,143.4,2.65,22.7
2021-09-12,91,106.9,2.05,40.5
2021-09-12,83,156.6,1.89,74.1
2021-09-12,2B,123.4,1.9,55.6
2021-09-12,78,99.5,2.0,40.5
2021-09-12,15,50.4,1.51,33.3
2021-09-12,11,105.7,1.94,56.5
2021-09-12,80,31.6,1.05,33.1
2021-09-12,37,53.2,1.5,27.8
2021-09-12,08,56.9,1.56,20.2
2021-09-12,69,115.2,2.04,33.3
2021-09-12,24,65.1,1.7,29.9
2021-09-12,52,70.9,1.79,20.2
2021-09-12,05,101.6,1.86,74.1
2021-09-12,53,43.2,1.29,22.1
2021-09-12,89,61.1,1.54,22.7
2021-09-12,974,96.9,2.01,55.8
2021-09-12,63,52.4,1.42,33.3
2021-09-12,16,39.6,1.11,29.9
2021-09-12,47,91.1,1.83,29.9
2021-09-12,10,51.3,1.28,20.2
2021-09-12,973,421.1,15.25,223.1
2021-09-12,62,50.5,1.22,33.1
2021-09-12,07,103.1,2.13,33.3
2021-09-12,46,84.9,1.85,56.5
2021-09-12,54,68.5,1.57,20.2
2021-09-12,40,53.9,1.53,29.9
2021-09-12,38,90.4,2.16,33.3
2021-09-12,73,82.8,1.93,33.3
2021-09-12,09,155.5,2.96,56.5
2021-09-12,92,101.3,1.67,40.5
2021-09-12,19,35.4,1.01,29.9
2021-09-12,39,57.4,1.35,22.7
2021-09-12,56,65.2,1.77,20.4
2021-09-12,29,50.1,1.34,20.4
2021-09-12,17,53.3,1.33,29.9
2021-09-12,28,79.2,2.29,27.8
2021-09-12,972,289.1,7.87,657.7
2021-09-12,14,36.4,0.96,22.1
2021-09-12,25,80.8,1.76,22.7
2021-09-12,01,89.8,2.18,33.3
2021-09-12,94,110.0,1.79,40.5
2021-09-12,95,119.3,1.9,40.5
2021-09-12,60,82.3,1.87,33.1
2021-09-12,32,62.6,1.6,56.5
2021-09-12,33,68.6,1.52,29.9
2021-09-12,68,139.0,2.18,20.2
2021-09-12,61,32.9,1.03,22.1
2021-09-12,77,90.3,1.7,40.5
2021-09-12,03,51.6,1.49,33.3
2021-09-12,26,109.7,2.23,33.3
2021-09-12,41,43.3,1.29,27.8
2021-09-12,36,53.0,1.65,27.8
2021-09-12,93,142.4,2.04,40.5
2021-09-12,43,62.1,1.46,33.3
2021-09-12,75,93.1,1.17,40.5
2021-09-12,02,32.3,1.01,33.1
2021-09-12,59,104.5,2.0,33.1
2021-09-12,65,89.0,1.88,56.5
2021-09-12,12,73.6,1.61,56.5
2021-09-12,87,53.7,1.61,29.9
2021-09-12,971,262.2,7.06,174.1
2021-09-12,23,40.4,1.23,29.9
2021-09-12,27,57.3,1.65,22.1
2021-09-12,71,42.4,1.28,22.7
2021-09-12,64,81.1,1.76,29.9
2021-09-12,34,150.8,2.23,56.5
2021-09-12,58,40.1,1.49,22.7
2021-09-12,44,73.3,1.83,22.1
2021-09-12,74,110.7,2.11,33.3
2021-09-12,82,74.6,1.35,56.5
2021-09-12,2A,104.0,1.44,55.6
2021-09-12,45,83.3,2.22,27.8
2021-09-12,88,57.3,1.32,20.2
2021-09-12,22,65.2,1.76,20.4
2021-09-13,38,81.4,1.97,33.1
2021-09-13,05,98.1,1.83,74.6
2021-09-13,08,47.8,1.33,21.1
2021-09-13,80,26.7,0.89,31.7
2021-09-13,40,45.4,1.31,27.9
2021-09-13,23,37.0,1.07,27.9
2021-09-13,52,56.7,1.42,21.1
2021-09-13,71,38.7,1.2,22.2
2021-09-13,41,44.2,1.34,27.8
2021-09-13,02,27.9,0.85,31.7
2021-09-13,03,47.1,1.36,33.1
2021-09-13,49,48.0,1.4,21.5
2021-09-13,44,66.7,1.68,21.5
2021-09-13,57,107.1,1.91,21.1
2021-09-13,85,41.0,1.08,21.5
2021-09-13,15,39.2,1.17,33.1
2021-09-13,25,76.4,1.65,22.2
2021-09-13,66,78.5,1.33,55.3
2021-09-13,46,71.6,1.62,55.3
2021-09-13,91,95.3,1.84,39.1
2021-09-13,56,62.1,1.69,19.1
2021-09-13,58,31.1,1.17,22.2
2021-09-13,2B,115.2,1.81,55.6
2021-09-13,11,93.1,1.73,55.3
2021-09-13,01,82.4,2.0,33.1
2021-09-13,45,76.7,2.06,27.8
2021-09-13,07,101.6,2.12,33.1
2021-09-13,31,73.7,1.36,55.3
2021-09-13,51,71.8,1.8,21.1
2021-09-13,60,79.6,1.82,31.7
2021-09-13,87,55.0,1.67,27.9
2021-09-13,06,143.8,1.58,74.6
2021-09-13,88,49.5,1.15,21.1
2021-09-13,64,79.2,1.72,27.9
2021-09-13,13,309.9,2.89,74.6
2021-09-13,12,68.3,1.51,55.3
2021-09-13,81,69.9,1.62,55.3
2021-09-13,19,27.9,0.83,27.9
2021-09-13,84,155.4,2.24,74.6
2021-09-13,76,53.9,1.35,22.1
2021-09-13,55,45.7,1.26,21.1
2021-09-13,34,134.0,2.0,55.3
2021-09-13,82,66.3,1.2,55.3
2021-09-13,53,43.9,1.32,21.5
2021-09-13,29,48.0,1.28,19.1
2021-09-13,59,94.4,1.75,31.7
2021-09-13,18,64.4,1.83,27.8
2021-09-13,42,82.8,1.81,33.1
2021-09-13,93,132.4,1.92,39.1
2021-09-13,36,51.6,1.63,27.8
2021-09-13,973,433.8,15.63,223.1
2021-09-13,26,111.4,2.27,33.1
2021-09-13,10,47.8,1.21,21.1
2021-09-13,16,39.6,1.12,27.9
2021-09-13,68,127.5,1.98,21.1
2021-09-13,92,96.2,1.59,39.1
2021-09-13,43,49.8,1.18,33.1
2021-09-13,974,88.6,1.93,53.8
2021-09-13,21,57.2,1.51,22.2
2021-09-13,09,153.6,2.9,55.3
2021-09-13,32,54.2,1.41,55.3
2021-09-13,94,100.6,1.66,39.1
2021-09-13,67,90.5,1.5,21.1
2021-09-13,79,71.9,1.87,27.9
2021-09-13,14,33.0,0.85,22.1
2021-09-13,35,85.3,2.05,19.1
2021-09-13,33,61.9,1.4,27.9
2021-09-13,63,49.2,1.32,33.1
2021-09-13,62,45.4,1.08,31.7
2021-09-13,17,49.8,1.27,27.9
2021-09-13,2A,104.0,1.46,55.6
2021-09-13,74,97.2,1.86,33.1
2021-09-13,90,124.2,2.27,22.2
2021-09-13,69,106.0,1.89,33.1
2021-09-13,971,241.7,6.48,166.7
2021-09-13,27,49.9,1.44,22.1
2021-09-13,22,60.0,1.6,19.1
2021-09-13,72,54.8,1.45,21.5
2021-09-13,83,136.2,1.68,74.6
2021-09-13,39,52.7,1.26,22.2
2021-09-13,30,140.6,2.31,55.3
2021-09-13,50,30.2,0.96,22.1
2021-09-13,24,56.3,1.49,27.9
2021-09-13,976,43.3,2.27,16.7
2021-09-13,86,48.0,1.36,27.9
2021-09-13,04,145.3,2.1,74.6
2021-09-13,73,73.8,1.75,33.1
2021-09-13,48,45.9,1.36,55.3
2021-09-13,89,63.5,1.64,22.2
2021-09-13,47,83.8,1.7,27.9
2021-09-13,54,66.4,1.5,21.1
2021-09-13,78,95.8,1.92,39.1
2021-09-13,75,90.5,1.14,39.1
2021-09-13,70,60.9,1.59,22.2
2021-09-13,61,25.6,0.81,22.1
2021-09-13,77,86.0,1.66,39.1
2021-09-13,972,269.8,7.73,703.8
2021-09-13,28,75.9,2.24,27.8
2021-09-13,95,113.1,1.82,39.1
2021-09-13,65,80.7,1.68,55.3
2021-09-13,37,49.1,1.39,27.8
2021-09-14,976,41.9,2.17,16.7
2021-09-14,04,138.0,1.97,72.2
2021-09-14,41,43.3,1.32,25.6
2021-09-14,86,46.0,1.3,27.9
2021-09-14,42,77.7,1.69,32.4
2021-09-14,67,87.1,1.44,22.2
